Id,Prediction
9110,neutral
9111,negative
9112,negative
9113,negative
9114,negative
9115,positive
9116,negative
9117,negative
9118,negative
9119,negative
9120,negative
9121,negative
9122,negative
9123,negative
9124,negative
9125,negative
9126,negative
9127,negative
9128,negative
9129,negative
9130,neutral
9131,negative
9132,neutral
9133,negative
9134,negative
9135,negative
9136,negative
9137,negative
9138,negative
9139,negative
9140,negative
9141,negative
9142,positive
9143,negative
9144,negative
9145,positive
9146,negative
9147,negative
9148,negative
9149,positive
9150,negative
9151,negative
9152,negative
9153,negative
9154,negative
9155,negative
9156,negative
9157,negative
9158,negative
9159,positive
9160,negative
9161,negative
9162,negative
9163,negative
9164,negative
9165,negative
9166,negative
9167,negative
9168,neutral
9169,neutral
9170,negative
9171,negative
9172,negative
9173,negative
9174,negative
9175,negative
9176,negative
9177,negative
9178,negative
9179,negative
9180,negative
9181,negative
9182,negative
9183,negative
9184,negative
9185,negative
9186,negative
9187,negative
9188,negative
9189,positive
9190,negative
9191,negative
9192,negative
9193,neutral
9194,negative
9195,negative
9196,negative
9197,negative
9198,negative
9199,negative
9200,negative
9201,negative
9202,neutral
9203,negative
9204,negative
9205,neutral
9206,negative
9207,negative
9208,negative
9209,negative
9210,negative
9211,negative
9212,negative
9213,negative
9214,negative
9215,negative
9216,neutral
9217,negative
9218,negative
9219,negative
9220,negative
9221,neutral
9222,positive
9223,neutral
9224,negative
9225,negative
9226,negative
9227,negative
9228,negative
9229,negative
9230,negative
9231,negative
9232,negative
9233,negative
9234,negative
9235,negative
9236,negative
9237,negative
9238,negative
9239,negative
9240,positive
9241,negative
9242,negative
9243,negative
9244,positive
9245,negative
9246,negative
9247,neutral
9248,negative
9249,negative
9250,negative
9251,negative
9252,negative
9253,negative
9254,neutral
9255,negative
9256,neutral
9257,neutral
9258,neutral
9259,negative
9260,negative
9261,negative
9262,negative
9263,negative
9264,negative
9265,negative
9266,negative
9267,negative
9268,negative
9269,positive
9270,negative
9271,negative
9272,negative
9273,negative
9274,negative
9275,neutral
9276,negative
9277,negative
9278,neutral
9279,neutral
9280,neutral
9281,neutral
9282,negative
9283,neutral
9284,negative
9285,negative
9286,positive
9287,neutral
9288,negative
9289,negative
9290,neutral
9291,negative
9292,negative
9293,negative
9294,negative
9295,negative
9296,neutral
9297,negative
9298,negative
9299,negative
9300,neutral
9301,negative
9302,negative
9303,negative
9304,negative
9305,positive
9306,negative
9307,neutral
9308,neutral
9309,neutral
9310,negative
9311,neutral
9312,negative
9313,negative
9314,positive
9315,negative
9316,neutral
9317,negative
9318,negative
9319,negative
9320,negative
9321,negative
9322,negative
9323,negative
9324,neutral
9325,positive
9326,negative
9327,positive
9328,negative
9329,negative
9330,negative
9331,neutral
9332,negative
9333,positive
9334,negative
9335,negative
9336,positive
9337,negative
9338,negative
9339,negative
9340,positive
9341,negative
9342,negative
9343,negative
9344,neutral
9345,neutral
9346,negative
9347,negative
9348,negative
9349,negative
9350,negative
9351,negative
9352,neutral
9353,positive
9354,neutral
9355,negative
9356,negative
9357,negative
9358,negative
9359,negative
9360,negative
9361,neutral
9362,positive
9363,negative
9364,negative
9365,negative
9366,negative
9367,neutral
9368,negative
9369,negative
9370,neutral
9371,negative
9372,negative
9373,negative
9374,neutral
9375,neutral
9376,negative
9377,positive
9378,positive
9379,neutral
9380,negative
9381,negative
9382,negative
9383,negative
9384,neutral
9385,negative
9386,negative
9387,negative
9388,negative
9389,negative
9390,negative
9391,negative
9392,negative
9393,negative
9394,positive
9395,positive
9396,negative
9397,negative
9398,neutral
9399,positive
9400,negative
9401,negative
9402,negative
9403,negative
9404,negative
9405,negative
9406,neutral
9407,negative
9408,neutral
9409,negative
9410,negative
9411,negative
9412,neutral
9413,negative
9414,negative
9415,negative
9416,negative
9417,negative
9418,negative
9419,negative
9420,negative
9421,negative
9422,negative
9423,neutral
9424,negative
9425,negative
9426,negative
9427,negative
9428,negative
9429,negative
9430,negative
9431,negative
9432,negative
9433,negative
9434,negative
9435,negative
9436,negative
9437,negative
9438,negative
9439,negative
9440,negative
9441,negative
9442,negative
9443,negative
9444,negative
9445,negative
9446,negative
9447,negative
9448,negative
9449,negative
9450,negative
9451,negative
9452,negative
9453,positive
9454,negative
9455,negative
9456,negative
9457,negative
9458,neutral
9459,negative
9460,negative
9461,positive
9462,negative
9463,positive
9464,negative
9465,negative
9466,negative
9467,negative
9468,negative
9469,negative
9470,negative
9471,neutral
9472,positive
9473,negative
9474,negative
9475,negative
9476,negative
9477,negative
9478,negative
9479,neutral
9480,negative
9481,negative
9482,negative
9483,negative
9484,negative
9485,neutral
9486,neutral
9487,neutral
9488,negative
9489,negative
9490,positive
9491,negative
9492,negative
9493,negative
9494,neutral
9495,negative
9496,negative
9497,negative
9498,negative
9499,negative
9500,positive
9501,neutral
9502,positive
9503,positive
9504,negative
9505,negative
9506,negative
9507,negative
9508,neutral
9509,negative
9510,negative
9511,negative
9512,positive
9513,negative
9514,negative
9515,negative
9516,negative
9517,neutral
9518,negative
9519,negative
9520,negative
9521,negative
9522,negative
9523,negative
9524,positive
9525,negative
9526,negative
9527,negative
9528,negative
9529,negative
9530,negative
9531,negative
9532,negative
9533,neutral
9534,negative
9535,negative
9536,negative
9537,negative
9538,negative
9539,neutral
9540,negative
9541,negative
9542,negative
9543,negative
9544,negative
9545,negative
9546,negative
9547,negative
9548,negative
9549,negative
9550,negative
9551,negative
9552,negative
9553,negative
9554,negative
9555,negative
9556,negative
9557,negative
9558,negative
9559,positive
9560,neutral
9561,positive
9562,negative
9563,negative
9564,negative
9565,neutral
9566,negative
9567,neutral
9568,negative
9569,negative
9570,negative
9571,negative
9572,neutral
9573,negative
9574,negative
9575,negative
9576,negative
9577,negative
9578,positive
9579,neutral
9580,negative
9581,negative
9582,neutral
9583,neutral
9584,negative
9585,negative
9586,neutral
9587,positive
9588,positive
9589,negative
9590,negative
9591,negative
9592,negative
9593,negative
9594,positive
9595,negative
9596,neutral
9597,negative
9598,neutral
9599,neutral
9600,negative
9601,neutral
9602,negative
9603,neutral
9604,negative
9605,negative
9606,positive
9607,negative
9608,neutral
9609,negative
9610,neutral
9611,negative
9612,negative
9613,negative
9614,negative
9615,negative
9616,negative
9617,negative
9618,negative
9619,negative
9620,negative
9621,negative
9622,negative
9623,negative
9624,negative
9625,positive
9626,negative
9627,neutral
9628,negative
9629,positive
9630,negative
9631,negative
9632,negative
9633,negative
9634,negative
9635,negative
9636,negative
9637,negative
9638,negative
9639,negative
9640,negative
9641,negative
9642,negative
9643,negative
9644,negative
9645,negative
9646,negative
9647,negative
9648,negative
9649,negative
9650,negative
9651,negative
9652,negative
9653,negative
9654,negative
9655,negative
9656,negative
9657,neutral
9658,positive
9659,negative
9660,negative
9661,negative
9662,negative
9663,negative
9664,negative
9665,negative
9666,negative
9667,negative
9668,negative
9669,negative
9670,positive
9671,negative
9672,negative
9673,negative
9674,negative
9675,negative
9676,negative
9677,negative
9678,negative
9679,positive
9680,negative
9681,negative
9682,negative
9683,negative
9684,negative
9685,negative
9686,neutral
9687,negative
9688,negative
9689,negative
9690,negative
9691,neutral
9692,negative
9693,negative
9694,negative
9695,negative
9696,negative
9697,negative
9698,negative
9699,negative
9700,negative
9701,negative
9702,negative
9703,negative
9704,negative
9705,neutral
9706,negative
9707,negative
9708,negative
9709,negative
9710,negative
9711,negative
9712,negative
9713,negative
9714,positive
9715,negative
9716,negative
9717,negative
9718,negative
9719,negative
9720,negative
9721,positive
9722,negative
9723,negative
9724,negative
9725,negative
9726,negative
9727,negative
9728,negative
9729,neutral
9730,neutral
9731,negative
9732,negative
9733,negative
9734,negative
9735,negative
9736,negative
9737,negative
9738,negative
9739,negative
9740,negative
9741,negative
9742,negative
9743,neutral
9744,negative
9745,negative
9746,negative
9747,negative
9748,negative
9749,negative
9750,negative
9751,negative
9752,negative
9753,negative
9754,negative
9755,positive
9756,negative
9757,negative
9758,positive
9759,negative
9760,neutral
9761,negative
9762,negative
9763,positive
9764,negative
9765,neutral
9766,negative
9767,negative
9768,neutral
9769,negative
9770,neutral
9771,negative
9772,positive
9773,negative
9774,negative
9775,positive
9776,negative
9777,negative
9778,negative
9779,negative
9780,neutral
9781,negative
9782,negative
9783,negative
9784,negative
9785,negative
9786,negative
9787,negative
9788,negative
9789,negative
9790,negative
9791,negative
9792,negative
9793,neutral
9794,negative
9795,positive
9796,negative
9797,negative
9798,negative
9799,negative
9800,negative
9801,positive
9802,negative
9803,negative
9804,negative
9805,negative
9806,neutral
9807,negative
9808,neutral
9809,negative
9810,negative
9811,neutral
9812,negative
9813,negative
9814,negative
9815,negative
9816,negative
9817,negative
9818,negative
9819,neutral
9820,negative
9821,neutral
9822,negative
9823,negative
9824,negative
9825,negative
9826,negative
9827,negative
9828,negative
9829,negative
9830,negative
9831,neutral
9832,negative
9833,negative
9834,negative
9835,negative
9836,negative
9837,negative
9838,negative
9839,negative
9840,negative
9841,negative
9842,negative
9843,neutral
9844,negative
9845,negative
9846,negative
9847,negative
9848,negative
9849,negative
9850,negative
9851,negative
9852,negative
9853,negative
9854,neutral
9855,negative
9856,neutral
9857,negative
9858,negative
9859,negative
9860,negative
9861,positive
9862,negative
9863,negative
9864,negative
9865,negative
9866,negative
9867,negative
9868,negative
9869,negative
9870,negative
9871,negative
9872,neutral
9873,negative
9874,negative
9875,negative
9876,negative
9877,negative
9878,negative
9879,neutral
9880,negative
9881,negative
9882,negative
9883,negative
9884,negative
9885,negative
9886,negative
9887,negative
9888,negative
9889,positive
9890,negative
9891,negative
9892,negative
9893,negative
9894,negative
9895,negative
9896,negative
9897,negative
9898,negative
9899,negative
9900,negative
9901,negative
9902,negative
9903,neutral
9904,negative
9905,neutral
9906,negative
9907,negative
9908,negative
9909,negative
9910,negative
9911,negative
9912,neutral
9913,negative
9914,neutral
9915,negative
9916,negative
9917,neutral
9918,negative
9919,negative
9920,neutral
9921,negative
9922,negative
9923,negative
9924,negative
9925,positive
9926,negative
9927,negative
9928,negative
9929,negative
9930,negative
9931,neutral
9932,negative
9933,negative
9934,negative
9935,negative
9936,negative
9937,negative
9938,negative
9939,negative
9940,negative
9941,negative
9942,negative
9943,positive
9944,negative
9945,negative
9946,neutral
9947,negative
9948,negative
9949,negative
9950,negative
9951,negative
9952,negative
9953,negative
9954,negative
9955,negative
9956,neutral
9957,negative
9958,neutral
9959,negative
9960,negative
9961,negative
9962,negative
9963,negative
9964,negative
9965,negative
9966,negative
9967,neutral
9968,negative
9969,negative
9970,negative
9971,negative
9972,negative
9973,negative
9974,negative
9975,negative
9976,negative
9977,neutral
9978,negative
9979,negative
9980,negative
9981,negative
9982,negative
9983,negative
9984,negative
9985,negative
9986,neutral
9987,negative
9988,negative
9989,neutral
9990,negative
9991,negative
9992,negative
9993,negative
9994,negative
9995,negative
9996,negative
9997,positive
9998,negative
9999,neutral
10000,negative
10001,negative
10002,negative
10003,negative
10004,negative
10005,negative
10006,negative
10007,negative
10008,negative
10009,negative
10010,negative
10011,negative
10012,negative
10013,negative
10014,negative
10015,positive
10016,negative
10017,negative
10018,negative
10019,negative
10020,negative
10021,negative
10022,negative
10023,negative
10024,negative
10025,neutral
10026,negative
10027,neutral
10028,negative
10029,negative
10030,negative
10031,negative
10032,negative
10033,negative
10034,negative
10035,neutral
10036,negative
10037,neutral
10038,negative
10039,negative
10040,negative
10041,neutral
10042,negative
10043,negative
10044,negative
10045,negative
10046,negative
10047,negative
10048,negative
10049,negative
10050,negative
10051,negative
10052,negative
10053,negative
10054,negative
10055,negative
10056,negative
10057,negative
10058,negative
10059,negative
10060,negative
10061,negative
10062,negative
10063,negative
10064,negative
10065,negative
10066,negative
10067,negative
10068,negative
10069,negative
10070,negative
10071,negative
10072,negative
10073,negative
10074,neutral
10075,negative
10076,negative
10077,negative
10078,negative
10079,negative
10080,positive
10081,negative
10082,negative
10083,negative
10084,negative
10085,negative
10086,negative
10087,negative
10088,negative
10089,negative
10090,negative
10091,negative
10092,neutral
10093,negative
10094,negative
10095,negative
10096,negative
10097,negative
10098,negative
10099,positive
10100,neutral
10101,negative
10102,negative
10103,negative
10104,neutral
10105,negative
10106,negative
10107,negative
10108,negative
10109,negative
10110,negative
10111,negative
10112,negative
10113,negative
10114,neutral
10115,negative
10116,negative
10117,negative
10118,negative
10119,negative
10120,negative
10121,negative
10122,negative
10123,negative
10124,negative
10125,negative
10126,negative
10127,negative
10128,negative
10129,positive
10130,negative
10131,positive
10132,negative
10133,negative
10134,neutral
10135,negative
10136,negative
10137,negative
10138,negative
10139,negative
10140,neutral
10141,positive
10142,negative
10143,neutral
10144,negative
10145,negative
10146,neutral
10147,negative
10148,negative
10149,negative
10150,negative
10151,negative
10152,negative
10153,negative
10154,negative
10155,negative
10156,negative
10157,negative
10158,negative
10159,negative
10160,negative
10161,positive
10162,negative
10163,negative
10164,negative
10165,negative
10166,negative
10167,negative
10168,negative
10169,negative
10170,negative
10171,neutral
10172,negative
10173,negative
10174,negative
10175,negative
10176,negative
10177,negative
10178,negative
10179,negative
10180,negative
10181,negative
10182,negative
10183,negative
10184,negative
10185,negative
10186,neutral
10187,negative
10188,negative
10189,neutral
10190,neutral
10191,negative
10192,negative
10193,negative
10194,positive
10195,negative
10196,negative
10197,negative
10198,negative
10199,negative
10200,negative
10201,negative
10202,neutral
10203,negative
10204,positive
10205,negative
10206,negative
10207,negative
10208,negative
10209,negative
10210,negative
10211,negative
10212,negative
10213,negative
10214,negative
10215,negative
10216,negative
10217,negative
10218,negative
10219,negative
10220,negative
10221,positive
10222,negative
10223,negative
10224,negative
10225,negative
10226,negative
10227,negative
10228,negative
10229,negative
10230,negative
10231,negative
10232,negative
10233,negative
10234,negative
10235,negative
10236,negative
10237,negative
10238,negative
10239,negative
10240,negative
10241,negative
10242,negative
10243,negative
10244,negative
10245,negative
10246,negative
10247,negative
10248,negative
10249,negative
10250,negative
10251,negative
10252,negative
10253,negative
10254,negative
10255,negative
10256,negative
10257,negative
10258,negative
10259,negative
10260,neutral
10261,negative
10262,negative
10263,negative
10264,negative
10265,negative
10266,negative
10267,negative
10268,negative
10269,negative
10270,negative
10271,negative
10272,negative
10273,negative
10274,negative
10275,negative
10276,negative
10277,negative
10278,neutral
10279,negative
10280,negative
10281,negative
10282,negative
10283,positive
10284,negative
10285,negative
10286,negative
10287,negative
10288,negative
10289,negative
10290,negative
10291,neutral
10292,negative
10293,negative
10294,negative
10295,negative
10296,negative
10297,negative
10298,negative
10299,negative
10300,negative
10301,neutral
10302,negative
10303,negative
10304,negative
10305,negative
10306,negative
10307,negative
10308,negative
10309,negative
10310,negative
10311,negative
10312,negative
10313,negative
10314,negative
10315,negative
10316,negative
10317,negative
10318,negative
10319,negative
10320,negative
10321,negative
10322,negative
10323,negative
10324,negative
10325,neutral
10326,negative
10327,negative
10328,negative
10329,positive
10330,negative
10331,negative
10332,negative
10333,negative
10334,negative
10335,negative
10336,neutral
10337,negative
10338,negative
10339,negative
10340,negative
10341,negative
10342,negative
10343,negative
10344,negative
10345,negative
10346,negative
10347,negative
10348,negative
10349,negative
10350,neutral
10351,neutral
10352,negative
10353,negative
10354,negative
10355,negative
10356,neutral
10357,negative
10358,negative
10359,negative
10360,negative
10361,negative
10362,negative
10363,negative
10364,negative
10365,negative
10366,negative
10367,negative
10368,negative
10369,negative
10370,negative
10371,negative
10372,negative
10373,negative
10374,negative
10375,negative
10376,negative
10377,negative
10378,negative
10379,negative
10380,negative
10381,neutral
10382,negative
10383,negative
10384,negative
10385,negative
10386,negative
10387,negative
10388,negative
10389,negative
10390,positive
10391,negative
10392,negative
10393,negative
10394,negative
10395,positive
10396,negative
10397,positive
10398,negative
10399,negative
10400,negative
10401,negative
10402,negative
10403,neutral
10404,negative
10405,positive
10406,negative
10407,negative
10408,negative
10409,negative
10410,negative
10411,negative
10412,negative
10413,negative
10414,negative
10415,neutral
10416,neutral
10417,neutral
10418,negative
10419,negative
10420,negative
10421,neutral
10422,negative
10423,negative
10424,neutral
10425,negative
10426,negative
10427,negative
10428,positive
10429,negative
10430,negative
10431,negative
10432,negative
10433,negative
10434,negative
10435,negative
10436,negative
10437,negative
10438,negative
10439,negative
10440,negative
10441,positive
10442,neutral
10443,negative
10444,negative
10445,neutral
10446,positive
10447,negative
10448,negative
10449,positive
10450,positive
10451,negative
10452,negative
10453,positive
10454,neutral
10455,positive
10456,negative
10457,negative
10458,neutral
10459,negative
10460,negative
10461,negative
10462,negative
10463,negative
10464,negative
10465,negative
10466,negative
10467,negative
10468,neutral
10469,neutral
10470,negative
10471,negative
10472,positive
10473,negative
10474,negative
10475,neutral
10476,negative
10477,positive
10478,neutral
10479,positive
10480,negative
10481,negative
10482,neutral
10483,neutral
10484,positive
10485,positive
10486,neutral
10487,positive
10488,positive
10489,negative
10490,negative
10491,positive
10492,negative
10493,negative
10494,neutral
10495,neutral
10496,negative
10497,negative
10498,negative
10499,negative
10500,negative
10501,negative
10502,negative
10503,negative
10504,negative
10505,negative
10506,negative
10507,negative
10508,positive
10509,negative
10510,negative
10511,positive
10512,negative
10513,negative
10514,negative
10515,negative
10516,neutral
10517,negative
10518,negative
10519,negative
10520,negative
10521,negative
10522,negative
10523,negative
10524,positive
10525,negative
10526,negative
10527,negative
10528,negative
10529,negative
10530,negative
10531,negative
10532,positive
10533,positive
10534,negative
10535,negative
10536,negative
10537,neutral
10538,negative
10539,negative
10540,negative
10541,negative
10542,negative
10543,negative
10544,negative
10545,negative
10546,negative
10547,negative
10548,negative
10549,negative
10550,negative
10551,negative
10552,negative
10553,negative
10554,negative
10555,negative
10556,negative
10557,negative
10558,neutral
10559,neutral
10560,negative
10561,negative
10562,neutral
10563,negative
10564,negative
10565,neutral
10566,negative
10567,positive
10568,negative
10569,negative
10570,negative
10571,negative
10572,negative
10573,negative
10574,negative
10575,neutral
10576,negative
10577,negative
10578,negative
10579,negative
10580,negative
10581,negative
10582,negative
10583,negative
10584,negative
10585,negative
10586,negative
10587,negative
10588,negative
10589,neutral
10590,negative
10591,negative
10592,negative
10593,negative
10594,negative
10595,neutral
10596,negative
10597,negative
10598,negative
10599,negative
10600,negative
10601,negative
10602,negative
10603,positive
10604,negative
10605,negative
10606,negative
10607,negative
10608,negative
10609,neutral
10610,negative
10611,negative
10612,negative
10613,negative
10614,negative
10615,neutral
10616,negative
10617,negative
10618,negative
10619,positive
10620,negative
10621,negative
10622,negative
10623,negative
10624,negative
10625,negative
10626,negative
10627,negative
10628,negative
10629,negative
10630,negative
10631,negative
10632,negative
10633,negative
10634,positive
10635,negative
10636,neutral
10637,negative
10638,negative
10639,neutral
10640,neutral
10641,negative
10642,negative
10643,positive
10644,negative
10645,negative
10646,negative
10647,negative
10648,negative
10649,positive
10650,negative
10651,negative
10652,neutral
10653,negative
10654,negative
10655,negative
10656,negative
10657,negative
10658,negative
10659,negative
10660,negative
10661,neutral
10662,negative
10663,negative
10664,positive
10665,negative
10666,negative
10667,negative
10668,neutral
10669,negative
10670,negative
10671,negative
10672,negative
10673,negative
10674,negative
10675,negative
10676,negative
10677,negative
10678,negative
10679,negative
10680,negative
10681,negative
10682,negative
10683,negative
10684,negative
10685,positive
10686,negative
10687,negative
10688,negative
10689,neutral
10690,negative
10691,positive
10692,negative
10693,negative
10694,negative
10695,negative
10696,negative
10697,positive
10698,negative
10699,neutral
10700,positive
10701,negative
10702,negative
10703,neutral
10704,negative
10705,negative
10706,negative
10707,negative
10708,negative
10709,negative
10710,negative
10711,negative
10712,negative
10713,negative
10714,negative
10715,negative
10716,negative
10717,negative
10718,negative
10719,negative
10720,negative
10721,negative
10722,negative
10723,negative
10724,negative
10725,neutral
10726,negative
10727,positive
10728,negative
10729,positive
10730,negative
10731,negative
10732,negative
10733,negative
10734,negative
10735,negative
10736,negative
10737,negative
10738,negative
10739,negative
10740,negative
10741,negative
10742,negative
10743,negative
10744,negative
10745,negative
10746,negative
10747,negative
10748,negative
10749,neutral
10750,negative
10751,neutral
10752,negative
10753,negative
10754,negative
10755,positive
10756,negative
10757,negative
10758,negative
10759,negative
10760,negative
10761,negative
10762,neutral
10763,negative
10764,neutral
10765,neutral
10766,negative
10767,negative
10768,negative
10769,negative
10770,negative
10771,negative
10772,neutral
10773,negative
10774,negative
10775,neutral
10776,negative
10777,negative
10778,neutral
10779,positive
10780,negative
10781,negative
10782,neutral
10783,negative
10784,negative
10785,negative
10786,negative
10787,positive
10788,negative
10789,neutral
10790,neutral
10791,negative
10792,neutral
10793,neutral
10794,neutral
10795,neutral
10796,positive
10797,neutral
10798,negative
10799,negative
10800,negative
10801,negative
10802,neutral
10803,negative
10804,negative
10805,positive
10806,negative
10807,neutral
10808,negative
10809,negative
10810,negative
10811,negative
10812,negative
10813,positive
10814,neutral
10815,negative
10816,neutral
10817,negative
10818,negative
10819,negative
10820,neutral
10821,neutral
10822,negative
10823,negative
10824,negative
10825,neutral
10826,negative
10827,negative
10828,negative
10829,negative
10830,negative
10831,negative
10832,positive
10833,negative
10834,negative
10835,positive
10836,neutral
10837,positive
10838,neutral
10839,negative
10840,negative
10841,negative
10842,negative
10843,negative
10844,neutral
10845,negative
10846,negative
10847,neutral
10848,neutral
10849,positive
10850,negative
10851,neutral
10852,neutral
10853,negative
10854,positive
10855,negative
10856,negative
10857,negative
10858,negative
10859,negative
10860,positive
10861,negative
10862,positive
10863,positive
10864,negative
10865,neutral
10866,negative
10867,negative
10868,negative
10869,positive
10870,negative
10871,neutral
10872,negative
10873,negative
10874,negative
10875,negative
10876,negative
10877,negative
10878,negative
10879,positive
10880,negative
10881,positive
10882,negative
10883,negative
10884,neutral
10885,negative
10886,neutral
10887,negative
10888,negative
10889,negative
10890,negative
10891,negative
10892,negative
10893,negative
10894,negative
10895,positive
10896,neutral
10897,negative
10898,neutral
10899,negative
10900,negative
10901,negative
10902,negative
10903,negative
10904,neutral
10905,neutral
10906,negative
10907,negative
10908,negative
10909,neutral
10910,negative
10911,negative
10912,negative
10913,negative
10914,negative
10915,positive
10916,positive
10917,negative
10918,negative
10919,negative
10920,negative
10921,negative
10922,negative
10923,negative
10924,negative
10925,negative
10926,negative
10927,negative
10928,negative
10929,negative
10930,negative
10931,positive
10932,negative
10933,negative
10934,negative
10935,negative
10936,negative
10937,negative
10938,negative
10939,neutral
10940,negative
10941,negative
10942,positive
10943,negative
10944,negative
10945,negative
10946,negative
10947,negative
10948,negative
10949,negative
10950,negative
10951,negative
10952,negative
10953,negative
10954,negative
10955,negative
10956,neutral
10957,negative
10958,negative
10959,negative
10960,negative
10961,neutral
10962,negative
10963,neutral
10964,negative
10965,positive
10966,negative
10967,positive
10968,negative
10969,negative
10970,negative
10971,negative
10972,negative
10973,negative
10974,negative
10975,neutral
10976,positive
10977,neutral
10978,negative
10979,negative
10980,negative
10981,negative
10982,negative
10983,negative
10984,positive
10985,neutral
10986,negative
10987,positive
10988,negative
10989,negative
10990,positive
10991,neutral
10992,negative
10993,negative
10994,negative
10995,negative
10996,negative
10997,negative
10998,negative
10999,negative
11000,negative
11001,negative
11002,negative
11003,negative
11004,negative
11005,negative
11006,negative
11007,negative
11008,negative
11009,negative
11010,negative
11011,negative
11012,negative
11013,negative
11014,negative
11015,negative
11016,negative
11017,negative
11018,negative
11019,negative
11020,negative
11021,negative
11022,negative
11023,neutral
11024,negative
11025,positive
11026,negative
11027,positive
11028,positive
11029,negative
11030,negative
11031,negative
11032,negative
11033,positive
11034,negative
11035,negative
11036,negative
11037,negative
11038,negative
11039,negative
11040,negative
11041,negative
11042,negative
11043,negative
11044,positive
11045,negative
11046,negative
11047,negative
11048,negative
11049,negative
11050,neutral
11051,negative
11052,negative
11053,positive
11054,neutral
11055,neutral
11056,negative
11057,negative
11058,negative
11059,negative
11060,negative
11061,positive
11062,positive
11063,neutral
11064,negative
11065,negative
11066,negative
11067,positive
11068,neutral
11069,neutral
11070,negative
11071,negative
11072,neutral
11073,neutral
11074,positive
11075,neutral
11076,neutral
11077,positive
11078,negative
11079,negative
11080,negative
11081,negative
11082,negative
11083,negative
11084,negative
11085,negative
11086,neutral
11087,negative
11088,positive
11089,positive
11090,negative
11091,negative
11092,negative
11093,negative
11094,negative
11095,negative
11096,neutral
11097,negative
11098,negative
11099,negative
11100,negative
11101,negative
11102,neutral
11103,negative
11104,negative
11105,neutral
11106,negative
11107,negative
11108,neutral
11109,positive
11110,negative
11111,negative
11112,negative
11113,neutral
11114,negative
11115,neutral
11116,neutral
11117,positive
11118,positive
11119,neutral
11120,negative
11121,negative
11122,negative
11123,negative
11124,negative
11125,neutral
11126,negative
11127,neutral
11128,negative
11129,negative
11130,negative
11131,negative
11132,negative
11133,neutral
11134,negative
11135,negative
11136,negative
11137,neutral
11138,neutral
11139,negative
11140,negative
11141,negative
11142,negative
11143,neutral
11144,negative
11145,negative
11146,neutral
11147,negative
11148,negative
11149,negative
11150,negative
11151,neutral
11152,negative
11153,neutral
11154,negative
11155,negative
11156,positive
11157,neutral
11158,negative
11159,neutral
11160,neutral
11161,negative
11162,negative
11163,neutral
11164,positive
11165,neutral
11166,positive
11167,neutral
11168,negative
11169,neutral
11170,negative
11171,positive
11172,negative
11173,negative
11174,positive
11175,negative
11176,neutral
11177,neutral
11178,negative
11179,negative
11180,negative
11181,positive
11182,negative
11183,negative
11184,neutral
11185,neutral
11186,positive
11187,negative
11188,negative
11189,positive
11190,negative
11191,negative
11192,negative
11193,negative
11194,positive
11195,negative
11196,negative
11197,neutral
11198,negative
11199,negative
11200,negative
11201,negative
11202,negative
11203,negative
11204,positive
11205,negative
11206,negative
11207,negative
11208,negative
11209,negative
11210,negative
11211,positive
11212,negative
11213,negative
11214,negative
11215,positive
11216,negative
11217,negative
11218,negative
11219,negative
11220,neutral
11221,negative
11222,negative
11223,neutral
11224,neutral
11225,negative
11226,negative
11227,negative
11228,negative
11229,neutral
11230,neutral
11231,negative
11232,negative
11233,negative
11234,neutral
11235,negative
11236,negative
11237,negative
11238,negative
11239,negative
11240,negative
11241,negative
11242,negative
11243,neutral
11244,negative
11245,negative
11246,negative
11247,negative
11248,neutral
11249,neutral
11250,negative
11251,negative
11252,negative
11253,negative
11254,negative
11255,negative
11256,negative
11257,positive
11258,negative
11259,positive
11260,negative
11261,positive
11262,negative
11263,positive
11264,neutral
11265,negative
11266,neutral
11267,neutral
11268,negative
11269,negative
11270,neutral
11271,negative
11272,negative
11273,negative
11274,neutral
11275,negative
11276,negative
11277,neutral
11278,negative
11279,negative
11280,negative
11281,negative
11282,neutral
11283,negative
11284,negative
11285,negative
11286,negative
11287,negative
11288,positive
11289,negative
11290,negative
11291,neutral
11292,positive
11293,positive
11294,negative
11295,negative
11296,negative
11297,positive
11298,negative
11299,negative
11300,negative
11301,negative
11302,negative
11303,negative
11304,negative
11305,negative
11306,positive
11307,neutral
11308,positive
11309,negative
11310,negative
11311,negative
11312,negative
11313,positive
11314,positive
11315,negative
11316,negative
11317,negative
11318,neutral
11319,negative
11320,negative
11321,negative
11322,negative
11323,negative
11324,negative
11325,negative
11326,neutral
11327,negative
11328,negative
11329,negative
11330,negative
11331,negative
11332,negative
11333,negative
11334,negative
11335,negative
11336,negative
11337,negative
11338,neutral
11339,negative
11340,negative
11341,negative
11342,negative
11343,negative
11344,negative
11345,negative
11346,negative
11347,negative
11348,negative
11349,negative
11350,negative
11351,positive
11352,negative
11353,negative
11354,negative
11355,negative
11356,negative
11357,negative
11358,negative
11359,negative
11360,positive
11361,negative
11362,negative
11363,negative
11364,neutral
11365,negative
11366,negative
11367,negative
11368,positive
11369,negative
11370,negative
11371,neutral
11372,negative
11373,positive
11374,negative
11375,negative
11376,negative
11377,negative
11378,positive
11379,positive
11380,negative
11381,negative
11382,positive
11383,negative
11384,positive
11385,neutral
11386,negative
11387,negative
11388,negative
11389,positive
11390,negative
11391,negative
