Id,airline,username,retweet_count,text,timestamp,location
166,Virgin America,NewsSWA,0,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,2015-02-22 05:02:06 -0800,FL410
167,Virgin America,CSHangover,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,2015-02-22 04:43:56 -0800,Tokyo
168,Virgin America,girlphotophilly,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,2015-02-22 03:39:28 -0800,"Philadelphia, Pa"
169,Virgin America,NewsSWA,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,2015-02-22 03:32:07 -0800,FL410
170,Virgin America,NewsSWA,0,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",2015-02-22 03:02:06 -0800,FL410
171,Virgin America,Graemelodge5545,0,@VirginAmerica Lister to my show my on Monday 1230 130,2015-02-22 02:42:16 -0800,
172,Virgin America,NewsSWA,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,2015-02-22 01:32:05 -0800,FL410
173,Virgin America,Boards707,0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",2015-02-21 21:32:59 -0800,"Belmar, NJ"
174,Virgin America,MikeWiener,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,2015-02-21 21:28:42 -0800,
175,Virgin America,khartline,0,@VirginAmerica I'd love to know what your policy is for damaged luggage.,2015-02-21 20:41:55 -0800,Las Vegas
176,Virgin America,simpasmore,0,@VirginAmerica Thank you for the follow,2015-02-21 20:33:30 -0800,Barbados 
177,Virgin America,ChrysiChrysic,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,2015-02-21 20:21:23 -0800,
178,Virgin America,ChrysiChrysic,0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,2015-02-21 20:11:40 -0800,
179,Virgin America,TTINAC11,0,@VirginAmerica @TTINAC11 I DM you,2015-02-21 18:35:27 -0800,"Las Vegas, NV"
180,Virgin America,elaurawrr,0,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,2015-02-21 18:29:40 -0800,
181,Virgin America,joyabsalon,0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,2015-02-21 18:29:35 -0800,Northern Virginia
182,Virgin America,meladorri,0,@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,2015-02-21 18:11:58 -0800,"Boston, MA"
183,Virgin America,miaerolinea,0,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,2015-02-21 18:09:54 -0800,Worldwide
184,Virgin America,archiegips,0,@VirginAmerica Only way to fly! #Elevate #Gold,2015-02-21 18:02:51 -0800,LaLa Land
185,Virgin America,obiwantoby,0,@VirginAmerica If only you guys had flights from CMH.,2015-02-21 17:43:33 -0800,
186,Virgin America,MarwaYousofzoy,0,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",2015-02-21 17:41:48 -0800,
187,Virgin America,TTINAC11,0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,2015-02-21 17:40:07 -0800,"Las Vegas, NV"
188,Virgin America,TheNotoriousLEX,0,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,2015-02-21 17:18:10 -0800,Chicago 
189,Virgin America,advertisingdiva,0,@VirginAmerica you will match my #AmericanAirlines status? Cool!,2015-02-21 17:15:29 -0800,DC - LA - Venice Beach
190,Virgin America,Floxie10,0,“@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,2015-02-21 17:14:35 -0800,Argentina
191,Virgin America,alexrkonrad,0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,2015-02-21 17:13:52 -0800,"New York, NY"
192,Virgin America,MarwaYousofzoy,0,@VirginAmerica you suck!,2015-02-21 17:13:29 -0800,
193,Virgin America,lexiesalas,0,@VirginAmerica thanks!,2015-02-21 16:50:34 -0800,BAYAREA✈️NYC
194,Virgin America,MaximWheatley,0,@VirginAmerica Just DM'd. Same issue persisting.,2015-02-21 16:19:33 -0800,"Washington, DC"
195,Virgin America,FiDiFamilies,0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,2015-02-21 15:47:19 -0800,New York City 
196,Virgin America,lexiesalas,0,@VirginAmerica trying to book a flight &amp; your site is down 😁,2015-02-21 15:29:51 -0800,BAYAREA✈️NYC
197,Virgin America,Artenis15,0,@VirginAmerica You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,2015-02-21 15:27:52 -0800,MA // Ashton in Wonderland
198,Virgin America,NancyJFriedman,0,@VirginAmerica you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,2015-02-21 14:34:09 -0800,New York City
199,Virgin America,JT_Magana,0,@VirginAmerica I love your guy's song! We're dancing to it for our high school dance revue,2015-02-21 14:28:57 -0800,
200,Virgin America,MaximWheatley,0,@VirginAmerica Your website is down and I'm trying to check in!,2015-02-21 14:27:45 -0800,"Washington, DC"
201,Virgin America,carabubes,0,"@VirginAmerica done! Thank you for the quick response, apparently faster than sitting on hold ;)",2015-02-21 14:24:16 -0800,"Los Angeles, California"
202,Virgin America,carabubes,0,@VirginAmerica nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,2015-02-21 14:23:24 -0800,"Los Angeles, California"
203,Virgin America,wmrrock,0,@VirginAmerica cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,2015-02-21 14:21:00 -0800,CT
204,Virgin America,DailyBillboard,0,@VirginAmerica Keep up the great work :),2015-02-21 13:52:20 -0800,"Los Angeles, California"
205,Virgin America,BigRichTexasPam,0,@VirginAmerica my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,2015-02-21 13:52:02 -0800,FREE ADVICE! 
206,Virgin America,rtw4,0,@VirginAmerica Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,2015-02-21 13:41:02 -0800,"Natick, MA, USA"
207,Virgin America,casualdiego,0,@VirginAmerica can you please get me to the new york area before monday afternoon,2015-02-21 13:32:58 -0800,"okayville, population me"
208,Virgin America,kyle_romanoff,0,"@VirginAmerica Thanks so much for the awesome support, you guys rock!",2015-02-21 13:32:49 -0800,
209,Virgin America,wmrrock,0,@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,2015-02-21 13:30:18 -0800,CT
210,Virgin America,wmrrock,0,@VirginAmerica flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,2015-02-21 13:28:49 -0800,CT
211,Virgin America,BigRichTexasPam,0,@VirginAmerica why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,2015-02-21 13:18:45 -0800,FREE ADVICE! 
212,Virgin America,aaronkurlander,0,@VirginAmerica twitter team. you guys killed it for rescheduling me asap. thank you!,2015-02-21 13:00:26 -0800,"New York, NY"
213,Virgin America,MistakeCakeJake,0,@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,2015-02-21 12:54:58 -0800,
214,Virgin America,NoelArtiles,0,@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,2015-02-21 12:48:31 -0800,"Austin, TX"
215,Virgin America,floatingatoll,0,"@VirginAmerica on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",2015-02-21 12:45:25 -0800,"Silicon Valley, California"
216,Virgin America,floatingatoll,0,"@VirginAmerica your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",2015-02-21 12:44:32 -0800,"Silicon Valley, California"
217,Virgin America,aaronkurlander,0,@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,2015-02-21 12:23:36 -0800,"New York, NY"
218,Virgin America,aaronkurlander,0,"@VirginAmerica why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",2015-02-21 12:18:51 -0800,"New York, NY"
219,Virgin America,borknagar,0,@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,2015-02-21 12:07:17 -0800,chile
220,Virgin America,propsonline,0,@VirginAmerica had to change to another airline to get to DC today ... Why is @united able to land in DC but not you? Cost me $800 ...ugh,2015-02-21 11:56:47 -0800,"California, USA"
221,Virgin America,propsonline,0,@VirginAmerica I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,2015-02-21 11:55:01 -0800,"California, USA"
222,Virgin America,carlos89178,0,@VirginAmerica when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,2015-02-21 11:49:53 -0800,
223,Virgin America,carlos89178,0,@VirginAmerica wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,2015-02-21 11:45:41 -0800,
224,Virgin America,shounshounette,0,@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,2015-02-21 11:44:33 -0800,
225,Virgin America,alanzeino,0,"@VirginAmerica it’s just a bug report, guys",2015-02-21 11:40:53 -0800,San Francisco
226,Virgin America,DonnellyPatrick,0,@VirginAmerica hold times at call center are a bit much,2015-02-21 11:35:03 -0800,SF Bay Area
227,Virgin America,stefanpinto,0,@VirginAmerica Like http://t.co/VPqEm31XUQ,2015-02-21 11:10:26 -0800,"Los Angeles, CA"
228,Virgin America,josephschwegler,0,@VirginAmerica Site down? #help,2015-02-21 11:06:53 -0800,
229,Virgin America,jennifer_caron,0,@VirginAmerica You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,2015-02-21 10:58:30 -0800,"Los Angeles, CA"
230,Virgin America,miaerolinea,0,"Awesome! RT @VirginAmerica: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",2015-02-21 10:54:11 -0800,Worldwide
231,Virgin America,ninjasistah,0,@VirginAmerica thanks so much!,2015-02-21 10:40:51 -0800,Massachusetts
232,Virgin America,daniellewolff,0,"@VirginAmerica Trying to reset my password, email never arrives. Help?",2015-02-21 10:37:28 -0800,"Los Angeles, CA"
233,Virgin America,EleonoraKaras,0,"@VirginAmerica, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",2015-02-21 10:31:11 -0800,New York
234,Virgin America,carlosondrums,0,@VirginAmerica Very nicely done. 👏,2015-02-21 10:28:13 -0800,Las Vegas
235,Virgin America,ninjasistah,0,@VirginAmerica I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),2015-02-21 10:22:57 -0800,Massachusetts
236,Virgin America,stephenasilverm,0,@VirginAmerica What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,2015-02-21 10:22:54 -0800,
237,Virgin America,mrl6626,0,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",2015-02-21 10:15:39 -0800,
238,Virgin America,SunRighteous,0,@VirginAmerica hahaha 😂@VirginAmerica YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,2015-02-21 10:12:58 -0800,
239,Virgin America,readerriter,0,@VirginAmerica sounds like fun !,2015-02-21 10:12:25 -0800,"CALIFORNIA, USA"
240,Virgin America,jeredscott,0,@VirginAmerica any updates on flight 413 from Jfk &gt; Lax,2015-02-21 10:11:00 -0800,"downtown, CA"
241,Virgin America,eric_t_lee,0,@virginamerica spruce moose!,2015-02-21 10:10:37 -0800,Brooklyn
242,Virgin America,bluesmoon,0,"@VirginAmerica the CSS on your site is a 404 right now, please fix. Site unusable.",2015-02-21 09:51:48 -0800,"Cambridge, MA, USA, Earth"
243,Virgin America,RedSoxGirl1976,0,"@VirginAmerica We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",2015-02-21 09:10:18 -0800,Somewhere outside of Fenway
244,Virgin America,InuAtah,0,"@VirginAmerica classiq, luv Virgin America. Greetingz",2015-02-21 09:03:30 -0800,Abuja
245,Virgin America,borknagar,0,"@VirginAmerica Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",2015-02-21 08:59:06 -0800,chile
246,Virgin America,Recessionista,0,@VirginAmerica Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,2015-02-21 08:48:13 -0800,"Los Angeles, CA"
247,Virgin America,moosekazmi,0,@VirginAmerica thanks guys! Sweet route over the Rockies #airplanemodewason,2015-02-21 08:04:14 -0800,"Las Piedras, Peru"
248,Virgin America,_LisaCap,0,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,2015-02-21 04:25:54 -0800,"Charlestown, MA"
249,Virgin America,eatgregeat,0,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",2015-02-21 02:36:29 -0800,
250,Virgin America,alanzeino,0,@VirginAmerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,2015-02-20 23:00:24 -0800,San Francisco
251,Virgin America,khartline,0,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,2015-02-20 22:34:27 -0800,Las Vegas
252,Virgin America,courtDMC,0,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",2015-02-20 22:28:03 -0800,New York for now.
253,Virgin America,woawABQ,0,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",2015-02-20 22:18:41 -0800,"Albuquerque, NM"
254,Virgin America,Cydney_Chase,0,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,2015-02-20 21:52:51 -0800,#SF#Optimist #Freefalling
255,Virgin America,AirlineFuel,0,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",2015-02-20 20:22:04 -0800,Global
256,Virgin America,OriginalTuna,0,@VirginAmerica any plans to start flying direct from DAL to LAS?,2015-02-20 19:36:07 -0800,Texas
257,Virgin America,ImThankfulRadio,0,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,2015-02-20 19:35:04 -0800,Washington State
